id,category,name,obtained_from,source_type,additional,local_pos,local_neg,formula,fixedmass,netcharge,inspected_by,inspected_on
3175,2,N-sulfopropyldimethylammoniopropyl-perfluoroundecane sulfonamido acetic acid,https://doi.org/10.1021/acs.est.6b05843,3,"HIGGINSID: 174;Individual.Acronym:SPrAmPr-FUdSAA;Class.in.source.paper:class 32;Chain.Length:11;Neutral.Mass.Formula:C21H21O7S2N2F23;Class.Name:N-SulfoPropyldimethylAmmonioPropyl-perFluoroAlkaneSulfonamido Acetic Acid;Class.Acronym:SPrAmPr-FASAA;Super.Class.1:Sulfonamide Precursors;Super.Class.2:Sulfonamide Precursors;Historical.Acronym.s.:N-SPAmP-FUdSAA;Historical.name.s.:perfluoroundecane sulfonamido betaine (acetate) propyl sulfonate;IUPAC.like.name:N-[(N?-carboxymethyl)-3-perfluoroalkylsulfonamidopropan-1-yl)-N,N-dimethyl-N-(3-sulfopropan-1-yl)ammonium;NAME.1:N-sulfopropyldimethylammoniopropyl-perfluoroundecane sulfonamido acetic acid",1,0,C21H22F23N2O7S2,915.0495685,1,,
3176,2,N-sulfopropyldimethylammoniopropyl-perfluorododecane sulfonamido acetic acid,https://doi.org/10.1021/acs.est.6b05843,3,"HIGGINSID: 175;Individual.Acronym:SPrAmPr-FDoSAA;Class.in.source.paper:class 32;Chain.Length:12;Neutral.Mass.Formula:C22H21O7S2N2F25;Class.Name:N-SulfoPropyldimethylAmmonioPropyl-perFluoroAlkaneSulfonamido Acetic Acid;Class.Acronym:SPrAmPr-FASAA;Super.Class.1:Sulfonamide Precursors;Super.Class.2:Sulfonamide Precursors;Historical.Acronym.s.:N-SPAmP-FDoSAA;Historical.name.s.:perfluorododecane sulfonamido betaine (acetate) propyl sulfonate;IUPAC.like.name:N-[(N?-carboxymethyl)-3-perfluoroalkylsulfonamidopropan-1-yl)-N,N-dimethyl-N-(3-sulfopropan-1-yl)ammonium;NAME.1:N-sulfopropyldimethylammoniopropyl-perfluorododecane sulfonamido acetic acid",1,0,C22H22F25N2O7S2,965.046375,1,,
3177,2,N-dihydroxybutyl dimethylammoniopropyl perfluoromethane sulfonamide,https://doi.org/10.1021/acs.est.6b05843,3,HIGGINSID: 176;Individual.Acronym:diOHBAmPr-FMSA;Class.in.source.paper:Class 36;Chain.Length:1;Neutral.Mass.Formula:C10H21O4SN2F3;Class.Name:N-dihydroxybutyl dimethylAmmonioPropyl perFluoroAlkaneSulfonAmide;Class.Acronym:diOHBAmPr-FASA;Super.Class.1:Sulfonamide Precursors;Super.Class.2:Sulfonamide Precursors;Historical.Acronym.s.:N-diHOBAmP-FMSA;Historical.name.s.:NA;IUPAC.like.name:NA;NAME.1:N-dihydroxybutyl dimethylammoniopropyl perfluoromethane sulfonamide,1,0,C10H22F3N2O4S,323.1246893,1,,
3178,2,N-dihydroxybutyl dimethylammoniopropyl perfluoroethane sulfonamide,https://doi.org/10.1021/acs.est.6b05843,3,HIGGINSID: 177;Individual.Acronym:diOHBAmPr-FEtSA;Class.in.source.paper:Class 36;Chain.Length:2;Neutral.Mass.Formula:C11H21O4SN2F5;Class.Name:N-dihydroxybutyl dimethylAmmonioPropyl perFluoroAlkaneSulfonAmide;Class.Acronym:diOHBAmPr-FASA;Super.Class.1:Sulfonamide Precursors;Super.Class.2:Sulfonamide Precursors;Historical.Acronym.s.:N-diHOBAmP-FESA;Historical.name.s.:NA;IUPAC.like.name:NA;NAME.1:N-dihydroxybutyl dimethylammoniopropyl perfluoroethane sulfonamide,1,0,C11H22F5N2O4S,373.1214957,1,,
3179,2,N-dihydroxybutyl dimethylammoniopropyl perfluoropropane sulfonamide,https://doi.org/10.1021/acs.est.6b05843,3,HIGGINSID: 178;Individual.Acronym:diOHBAmPr-FPrSA;Class.in.source.paper:Class 36;Chain.Length:3;Neutral.Mass.Formula:C12H21O4SN2F7;Class.Name:N-dihydroxybutyl dimethylAmmonioPropyl perFluoroAlkaneSulfonAmide;Class.Acronym:diOHBAmPr-FASA;Super.Class.1:Sulfonamide Precursors;Super.Class.2:Sulfonamide Precursors;Historical.Acronym.s.:N-diHOBAmP-FPSA;Historical.name.s.:NA;IUPAC.like.name:NA;NAME.1:N-dihydroxybutyl dimethylammoniopropyl perfluoropropane sulfonamide,1,0,C12H22F7N2O4S,423.1183021,1,,
3180,2,N-dihydroxybutyl dimethylammoniopropyl perfluorobutane sulfonamide,https://doi.org/10.1021/acs.est.6b05843,2,HIGGINSID: 179;Individual.Acronym:diOHBAmPr-FBSA;Class.in.source.paper:Class 36;Chain.Length:4;Neutral.Mass.Formula:C13H21O4SN2F9;Class.Name:N-dihydroxybutyl dimethylAmmonioPropyl perFluoroAlkaneSulfonAmide;Class.Acronym:diOHBAmPr-FASA;Super.Class.1:Sulfonamide Precursors;Super.Class.2:Sulfonamide Precursors;Historical.Acronym.s.:N-diHOBAmP-FBSA;Historical.name.s.:NA;IUPAC.like.name:NA;NAME.1:N-dihydroxybutyl dimethylammoniopropyl perfluorobutane sulfonamide,1,0,C13H22F9N2O4S,473.1151086,1,,
3181,2,N-dihydroxybutyl dimethylammoniopropyl perfluoropentane sulfonamide,https://doi.org/10.1021/acs.est.6b05843,2,HIGGINSID: 180;Individual.Acronym:diOHBAmPr-FPeSA;Class.in.source.paper:Class 36;Chain.Length:5;Neutral.Mass.Formula:C14H21O4SN2F11;Class.Name:N-dihydroxybutyl dimethylAmmonioPropyl perFluoroAlkaneSulfonAmide;Class.Acronym:diOHBAmPr-FASA;Super.Class.1:Sulfonamide Precursors;Super.Class.2:Sulfonamide Precursors;Historical.Acronym.s.:N-diHOBAmP-FPeSA;Historical.name.s.:NA;IUPAC.like.name:NA;NAME.1:N-dihydroxybutyl dimethylammoniopropyl perfluoropentane sulfonamide,1,0,C14H22F11N2O4S,523.111915,1,,
3182,2,N-dihydroxybutyl dimethylammoniopropyl perfluorohexane sulfonamide,https://doi.org/10.1021/acs.est.6b05843,2,HIGGINSID: 181;Individual.Acronym:diOHBAmPr-FHxSA;Class.in.source.paper:Class 36;Chain.Length:6;Neutral.Mass.Formula:C15H21O4SN2F13;Class.Name:N-dihydroxybutyl dimethylAmmonioPropyl perFluoroAlkaneSulfonAmide;Class.Acronym:diOHBAmPr-FASA;Super.Class.1:Sulfonamide Precursors;Super.Class.2:Sulfonamide Precursors;Historical.Acronym.s.:N-diHOBAmP-FHxSA;Historical.name.s.:NA;IUPAC.like.name:NA;NAME.1:N-dihydroxybutyl dimethylammoniopropyl perfluorohexane sulfonamide,1,0,C15H22F13N2O4S,573.1087215,1,,
3183,2,N-dihydroxybutyl dimethylammoniopropyl perfluoroheptane sulfonamide,https://doi.org/10.1021/acs.est.6b05843,3,HIGGINSID: 182;Individual.Acronym:diOHBAmPr-FHpSA;Class.in.source.paper:Class 36;Chain.Length:7;Neutral.Mass.Formula:C16H21O4SN2F15;Class.Name:N-dihydroxybutyl dimethylAmmonioPropyl perFluoroAlkaneSulfonAmide;Class.Acronym:diOHBAmPr-FASA;Super.Class.1:Sulfonamide Precursors;Super.Class.2:Sulfonamide Precursors;Historical.Acronym.s.:N-diHOBAmP-FHpSA;Historical.name.s.:NA;IUPAC.like.name:NA;NAME.1:N-dihydroxybutyl dimethylammoniopropyl perfluoroheptane sulfonamide,1,0,C16H22F15N2O4S,623.1055279,1,,
3184,2,N-dihydroxybutyl dimethylammoniopropyl perfluorooctane sulfonamide,https://doi.org/10.1021/acs.est.6b05843,3,HIGGINSID: 183;Individual.Acronym:diOHBAmPr-FOSA;Class.in.source.paper:Class 36;Chain.Length:8;Neutral.Mass.Formula:C17H21O4SN2F17;Class.Name:N-dihydroxybutyl dimethylAmmonioPropyl perFluoroAlkaneSulfonAmide;Class.Acronym:diOHBAmPr-FASA;Super.Class.1:Sulfonamide Precursors;Super.Class.2:Sulfonamide Precursors;Historical.Acronym.s.:N-diHOBAmP-FOSA;Historical.name.s.:NA;IUPAC.like.name:NA;NAME.1:N-dihydroxybutyl dimethylammoniopropyl perfluorooctane sulfonamide,1,0,C17H22F17N2O4S,673.1023343,1,,
3185,2,N-dihydroxybutyl dimethylammoniopropyl perfluorononane sulfonamide,https://doi.org/10.1021/acs.est.6b05843,3,HIGGINSID: 184;Individual.Acronym:diOHBAmPr-FNSA;Class.in.source.paper:Class 36;Chain.Length:9;Neutral.Mass.Formula:C18H21O4SN2F19;Class.Name:N-dihydroxybutyl dimethylAmmonioPropyl perFluoroAlkaneSulfonAmide;Class.Acronym:diOHBAmPr-FASA;Super.Class.1:Sulfonamide Precursors;Super.Class.2:Sulfonamide Precursors;Historical.Acronym.s.:N-diHOBAmP-FNSA;Historical.name.s.:NA;IUPAC.like.name:NA;NAME.1:N-dihydroxybutyl dimethylammoniopropyl perfluorononane sulfonamide,1,0,C18H22F19N2O4S,723.0991408,1,,
3186,2,N-dihydroxybutyl dimethylammoniopropyl perfluorodecane sulfonamide,https://doi.org/10.1021/acs.est.6b05843,3,HIGGINSID: 185;Individual.Acronym:diOHBAmPr-FDSA;Class.in.source.paper:Class 36;Chain.Length:10;Neutral.Mass.Formula:C19H21O4SN2F21;Class.Name:N-dihydroxybutyl dimethylAmmonioPropyl perFluoroAlkaneSulfonAmide;Class.Acronym:diOHBAmPr-FASA;Super.Class.1:Sulfonamide Precursors;Super.Class.2:Sulfonamide Precursors;Historical.Acronym.s.:N-diHOBAmP-FDSA;Historical.name.s.:NA;IUPAC.like.name:NA;NAME.1:N-dihydroxybutyl dimethylammoniopropyl perfluorodecane sulfonamide,1,0,C19H22F21N2O4S,773.0959472,1,,
3187,2,N-dihydroxybutyl dimethylammoniopropyl perfluoroundecane sulfonamide,https://doi.org/10.1021/acs.est.6b05843,3,HIGGINSID: 186;Individual.Acronym:diOHBAmPr-FUdSA;Class.in.source.paper:Class 36;Chain.Length:11;Neutral.Mass.Formula:C20H21O4SN2F23;Class.Name:N-dihydroxybutyl dimethylAmmonioPropyl perFluoroAlkaneSulfonAmide;Class.Acronym:diOHBAmPr-FASA;Super.Class.1:Sulfonamide Precursors;Super.Class.2:Sulfonamide Precursors;Historical.Acronym.s.:N-diHOBAmP-FUdSA;Historical.name.s.:NA;IUPAC.like.name:NA;NAME.1:N-dihydroxybutyl dimethylammoniopropyl perfluoroundecane sulfonamide,1,0,C20H22F23N2O4S,823.0927537,1,,
3188,2,N-dihydroxybutyl dimethylammoniopropyl perfluorododecane sulfonamide,https://doi.org/10.1021/acs.est.6b05843,3,HIGGINSID: 187;Individual.Acronym:diOHBAmPr-FDoSA;Class.in.source.paper:Class 36;Chain.Length:12;Neutral.Mass.Formula:C21H21O4SN2F25;Class.Name:N-dihydroxybutyl dimethylAmmonioPropyl perFluoroAlkaneSulfonAmide;Class.Acronym:diOHBAmPr-FASA;Super.Class.1:Sulfonamide Precursors;Super.Class.2:Sulfonamide Precursors;Historical.Acronym.s.:N-diHOBAmP-FDoSA;Historical.name.s.:NA;IUPAC.like.name:NA;NAME.1:N-dihydroxybutyl dimethylammoniopropyl perfluorododecane sulfonamide,1,0,C21H22F25N2O4S,873.0895601,1,,
3189,2,1-hydroxy-2:2 fluorotelomer sulfonate,https://doi.org/10.1021/acs.est.6b05843,3,HIGGINSID: 188;Individual.Acronym:1OH-2:2 FTS;Class.in.source.paper:class 39;Chain.Length:2;Neutral.Mass.Formula:C4H5O4SF5;Class.Name:1-hydroxy-X:2 FluoroTelomer Sulfonate;Class.Acronym:1OH-X:2 FTS;Super.Class.1:Substituted FTS Derivatives and FTS Acids;Super.Class.2:Fluorotelomer sulfonates/sulfates;Historical.Acronym.s.:NA;Historical.name.s.:2:2 fluorotelomer 2-hydroxy sulfonate;IUPAC.like.name:NA;NAME.1:1-hydroxy-2:2 fluorotelomer sulfonate,0,0,C4H5F5O4S,243.9828707,0,,
3190,2,1-hydroxy-3:2 fluorotelomer sulfonate,https://doi.org/10.1021/acs.est.6b05843,3,HIGGINSID: 189;Individual.Acronym:1OH-3:2 FTS;Class.in.source.paper:class 39;Chain.Length:3;Neutral.Mass.Formula:C5H5O4SF7;Class.Name:1-hydroxy-X:2 FluoroTelomer Sulfonate;Class.Acronym:1OH-X:2 FTS;Super.Class.1:Substituted FTS Derivatives and FTS Acids;Super.Class.2:Fluorotelomer sulfonates/sulfates;Historical.Acronym.s.:NA;Historical.name.s.:3:2 fluorotelomer 2-hydroxy sulfonate;IUPAC.like.name:NA;NAME.1:1-hydroxy-3:2 fluorotelomer sulfonate,0,0,C5H5F7O4S,293.9796772,0,,
3191,2,1-hydroxy-4:2 fluorotelomer sulfonate,https://doi.org/10.1021/acs.est.6b05843,2,HIGGINSID: 190;Individual.Acronym:1OH-4:2 FTS;Class.in.source.paper:class 39;Chain.Length:4;Neutral.Mass.Formula:C6H5O4SF9;Class.Name:1-hydroxy-X:2 FluoroTelomer Sulfonate;Class.Acronym:1OH-X:2 FTS;Super.Class.1:Substituted FTS Derivatives and FTS Acids;Super.Class.2:Fluorotelomer sulfonates/sulfates;Historical.Acronym.s.:NA;Historical.name.s.:4:2 fluorotelomer 2-hydroxy sulfonate;IUPAC.like.name:NA;NAME.1:1-hydroxy-4:2 fluorotelomer sulfonate,0,0,C6H5F9O4S,343.9764836,0,,
3192,2,1-hydroxy-5:2 fluorotelomer sulfonate,https://doi.org/10.1021/acs.est.6b05843,2,HIGGINSID: 191;Individual.Acronym:1OH-5:2 FTS;Class.in.source.paper:class 39;Chain.Length:5;Neutral.Mass.Formula:C7H5O4SF11;Class.Name:1-hydroxy-X:2 FluoroTelomer Sulfonate;Class.Acronym:1OH-X:2 FTS;Super.Class.1:Substituted FTS Derivatives and FTS Acids;Super.Class.2:Fluorotelomer sulfonates/sulfates;Historical.Acronym.s.:NA;Historical.name.s.:5:2 fluorotelomer 2-hydroxy sulfonate;IUPAC.like.name:NA;NAME.1:1-hydroxy-5:2 fluorotelomer sulfonate,0,0,C7H5F11O4S,393.9732901,0,,
3193,2,1-hydroxy-6:2 fluorotelomer sulfonate,https://doi.org/10.1021/acs.est.6b05843,2,"HIGGINSID: 192;Individual.Acronym:1OH-6:2 FTS;Class.in.source.paper:class 39;Chain.Length:6;Neutral.Mass.Formula:C8H5O4SF13;Class.Name:1-hydroxy-X:2 FluoroTelomer Sulfonate;Class.Acronym:1OH-X:2 FTS;Super.Class.1:Substituted FTS Derivatives and FTS Acids;Super.Class.2:Fluorotelomer sulfonates/sulfates;Historical.Acronym.s.:NA;Historical.name.s.:6:2 fluorotelomer 2-hydroxy sulfonate;IUPAC.like.name:If n = 6, 3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluoro-1-hydroxyoctane-1-sulfonic acid;NAME.1:1-hydroxy-6:2 fluorotelomer sulfonate",0,0,C8H5F13O4S,443.9700965,0,,
3194,2,1-hydroxy-7:2 fluorotelomer sulfonate,https://doi.org/10.1021/acs.est.6b05843,2,HIGGINSID: 193;Individual.Acronym:1OH-7:2 FTS;Class.in.source.paper:class 39;Chain.Length:7;Neutral.Mass.Formula:C9H5O4SF15;Class.Name:1-hydroxy-X:2 FluoroTelomer Sulfonate;Class.Acronym:1OH-X:2 FTS;Super.Class.1:Substituted FTS Derivatives and FTS Acids;Super.Class.2:Fluorotelomer sulfonates/sulfates;Historical.Acronym.s.:NA;Historical.name.s.:7:2 fluorotelomer 2-hydroxy sulfonate;IUPAC.like.name:NA;NAME.1:1-hydroxy-7:2 fluorotelomer sulfonate,0,0,C9H5F15O4S,493.9669029,0,,
3195,2,1-hydroxy-8:2 fluorotelomer sulfonate,https://doi.org/10.1021/acs.est.6b05843,2,HIGGINSID: 194;Individual.Acronym:1OH-8:2 FTS;Class.in.source.paper:class 39;Chain.Length:8;Neutral.Mass.Formula:C10H5O4SF17;Class.Name:1-hydroxy-X:2 FluoroTelomer Sulfonate;Class.Acronym:1OH-X:2 FTS;Super.Class.1:Substituted FTS Derivatives and FTS Acids;Super.Class.2:Fluorotelomer sulfonates/sulfates;Historical.Acronym.s.:NA;Historical.name.s.:8:2 fluorotelomer 2-hydroxy sulfonate;IUPAC.like.name:NA;NAME.1:1-hydroxy-8:2 fluorotelomer sulfonate,0,0,C10H5F17O4S,543.9637094,0,,
3196,2,1-hydroxy-9:2 fluorotelomer sulfonate,https://doi.org/10.1021/acs.est.6b05843,3,HIGGINSID: 195;Individual.Acronym:1OH-9:2 FTS;Class.in.source.paper:class 39;Chain.Length:9;Neutral.Mass.Formula:C11H5O4SF19;Class.Name:1-hydroxy-X:2 FluoroTelomer Sulfonate;Class.Acronym:1OH-X:2 FTS;Super.Class.1:Substituted FTS Derivatives and FTS Acids;Super.Class.2:Fluorotelomer sulfonates/sulfates;Historical.Acronym.s.:NA;Historical.name.s.:9:2 fluorotelomer 2-hydroxy sulfonate;IUPAC.like.name:NA;NAME.1:1-hydroxy-9:2 fluorotelomer sulfonate,0,0,C11H5F19O4S,593.9605158,0,,
3197,2,1-hydroxy-10:2 fluorotelomer sulfonate,https://doi.org/10.1021/acs.est.6b05843,3,HIGGINSID: 196;Individual.Acronym:1OH-10:2 FTS;Class.in.source.paper:class 39;Chain.Length:10;Neutral.Mass.Formula:C12H5O4SF21;Class.Name:1-hydroxy-X:2 FluoroTelomer Sulfonate;Class.Acronym:1OH-X:2 FTS;Super.Class.1:Substituted FTS Derivatives and FTS Acids;Super.Class.2:Fluorotelomer sulfonates/sulfates;Historical.Acronym.s.:NA;Historical.name.s.:10:2 fluorotelomer 2-hydroxy sulfonate;IUPAC.like.name:NA;NAME.1:1-hydroxy-10:2 fluorotelomer sulfonate,0,0,C12H5F21O4S,643.9573223,0,,
3198,2,1-hydroxy-11:2 fluorotelomer sulfonate,https://doi.org/10.1021/acs.est.6b05843,3,HIGGINSID: 197;Individual.Acronym:1OH-11:2 FTS;Class.in.source.paper:class 39;Chain.Length:11;Neutral.Mass.Formula:C13H5O4SF23;Class.Name:1-hydroxy-X:2 FluoroTelomer Sulfonate;Class.Acronym:1OH-X:2 FTS;Super.Class.1:Substituted FTS Derivatives and FTS Acids;Super.Class.2:Fluorotelomer sulfonates/sulfates;Historical.Acronym.s.:NA;Historical.name.s.:11:2 fluorotelomer 2-hydroxy sulfonate;IUPAC.like.name:NA;NAME.1:1-hydroxy-11:2 fluorotelomer sulfonate,0,0,C13H5F23O4S,693.9541287,0,,
3199,2,1-hydroxy-12:2 fluorotelomer sulfonate,https://doi.org/10.1021/acs.est.6b05843,3,HIGGINSID: 198;Individual.Acronym:1OH-12:2 FTS;Class.in.source.paper:class 39;Chain.Length:12;Neutral.Mass.Formula:C14H5O4SF25;Class.Name:1-hydroxy-X:2 FluoroTelomer Sulfonate;Class.Acronym:1OH-X:2 FTS;Super.Class.1:Substituted FTS Derivatives and FTS Acids;Super.Class.2:Fluorotelomer sulfonates/sulfates;Historical.Acronym.s.:NA;Historical.name.s.:12:2 fluorotelomer 2-hydroxy sulfonate;IUPAC.like.name:NA;NAME.1:1-hydroxy-12:2 fluorotelomer sulfonate,0,0,C14H5F25O4S,743.9509351,0,,
3200,2,1-hydroxy-14:2 fluorotelomer sulfonate,https://doi.org/10.1021/acs.est.6b05843,3,HIGGINSID: 199;Individual.Acronym:1OH-14:2 FTS;Class.in.source.paper:class 39;Chain.Length:14;Neutral.Mass.Formula:C16H5O4SF29;Class.Name:1-hydroxy-X:2 FluoroTelomer Sulfonate;Class.Acronym:1OH-X:2 FTS;Super.Class.1:Substituted FTS Derivatives and FTS Acids;Super.Class.2:Fluorotelomer sulfonates/sulfates;Historical.Acronym.s.:NA;Historical.name.s.:14:2 fluorotelomer 2-hydroxy sulfonate;IUPAC.like.name:NA;NAME.1:1-hydroxy-14:2 fluorotelomer sulfonate,0,0,C16H5F29O4S,843.944548,0,,
3201,2,1-hydroxy-16:2 fluorotelomer sulfonate,https://doi.org/10.1021/acs.est.6b05843,3,HIGGINSID: 200;Individual.Acronym:1OH-16:2 FTS;Class.in.source.paper:class 39;Chain.Length:16;Neutral.Mass.Formula:C18H5O4SF33;Class.Name:1-hydroxy-X:2 FluoroTelomer Sulfonate;Class.Acronym:1OH-X:2 FTS;Super.Class.1:Substituted FTS Derivatives and FTS Acids;Super.Class.2:Fluorotelomer sulfonates/sulfates;Historical.Acronym.s.:NA;Historical.name.s.:16:2 fluorotelomer 2-hydroxy sulfonate;IUPAC.like.name:NA;NAME.1:1-hydroxy-16:2 fluorotelomer sulfonate,0,0,C18H5F33O4S,943.9381609,0,,
3202,2,1-hydroxy-18:2 fluorotelomer sulfonate,https://doi.org/10.1021/acs.est.6b05843,3,HIGGINSID: 201;Individual.Acronym:1OH-18:2 FTS;Class.in.source.paper:class 39;Chain.Length:18;Neutral.Mass.Formula:C20H5O4SF37;Class.Name:1-hydroxy-X:2 FluoroTelomer Sulfonate;Class.Acronym:1OH-X:2 FTS;Super.Class.1:Substituted FTS Derivatives and FTS Acids;Super.Class.2:Fluorotelomer sulfonates/sulfates;Historical.Acronym.s.:NA;Historical.name.s.:18:2 fluorotelomer 2-hydroxy sulfonate;IUPAC.like.name:NA;NAME.1:1-hydroxy-18:2 fluorotelomer sulfonate,0,0,C20H5F37O4S,1043.931774,0,,
3203,2,2:2 fluorotelomersulfonyl propanoic acid,https://doi.org/10.1021/acs.est.6b05843,3,"HIGGINSID: 202;Individual.Acronym:2:2 FTSO2PrA;Class.in.source.paper:class 40;Chain.Length:2;Neutral.Mass.Formula:C7H9O4SF5;Class.Name:X:2 FluoroTelomerSulfonyl Propanoic Acid;Class.Acronym:X:2 FTSO2PrA;Super.Class.1:Substituted FTS Derivatives and FTS Acids;Super.Class.2:Fluorotelomer sulfonates/sulfates;Historical.Acronym.s.:2:2 FTSO2PA;Historical.name.s.:2:2 fluorotelomer sulfonyl propyl carboxylic acid;IUPAC.like.name:3-((1H,1H,2H,2H-perfluoroalkyl)sulfonyl)propanoic acid;NAME.1:2:2 fluorotelomersulfonyl propanoic acid",0,0,C7H9F5O4S,284.0141709,0,,
3204,2,4:2 fluorotelomersulfonyl propanoic acid,https://doi.org/10.1021/acs.est.6b05843,3,"HIGGINSID: 203;Individual.Acronym:4:2 FTSO2PrA;Class.in.source.paper:class 40;Chain.Length:4;Neutral.Mass.Formula:C9H9O4SF9;Class.Name:X:2 FluoroTelomerSulfonyl Propanoic Acid;Class.Acronym:X:2 FTSO2PrA;Super.Class.1:Substituted FTS Derivatives and FTS Acids;Super.Class.2:Fluorotelomer sulfonates/sulfates;Historical.Acronym.s.:4:2 FTSO2PA;Historical.name.s.:4:2 fluorotelomer sulfonyl propyl carboxylic acid;IUPAC.like.name:3-((1H,1H,2H,2H-perfluoroalkyl)sulfonyl)propanoic acid;NAME.1:4:2 fluorotelomersulfonyl propanoic acid",0,0,C9H9F9O4S,384.0077837,0,,
3205,2,6:2 fluorotelomersulfonyl propanoic acid,https://doi.org/10.1021/acs.est.6b05843,2,"HIGGINSID: 204;Individual.Acronym:6:2 FTSO2PrA;Class.in.source.paper:class 40;Chain.Length:6;Neutral.Mass.Formula:C11H9O4SF13;Class.Name:X:2 FluoroTelomerSulfonyl Propanoic Acid;Class.Acronym:X:2 FTSO2PrA;Super.Class.1:Substituted FTS Derivatives and FTS Acids;Super.Class.2:Fluorotelomer sulfonates/sulfates;Historical.Acronym.s.:6:2 FTSO2PA;Historical.name.s.:6:2 fluorotelomer sulfonyl propyl carboxylic acid;IUPAC.like.name:3-((1H,1H,2H,2H-perfluoroalkyl)sulfonyl)propanoic acid;NAME.1:6:2 fluorotelomersulfonyl propanoic acid",0,0,C11H9F13O4S,484.0013966,0,,
3206,2,8:2 fluorotelomersulfonyl propanoic acid,https://doi.org/10.1021/acs.est.6b05843,3,"HIGGINSID: 205;Individual.Acronym:8:2 FTSO2PrA;Class.in.source.paper:class 40;Chain.Length:8;Neutral.Mass.Formula:C13H9O4SF17;Class.Name:X:2 FluoroTelomerSulfonyl Propanoic Acid;Class.Acronym:X:2 FTSO2PrA;Super.Class.1:Substituted FTS Derivatives and FTS Acids;Super.Class.2:Fluorotelomer sulfonates/sulfates;Historical.Acronym.s.:8:2 FTSO2PA;Historical.name.s.:8:2 fluorotelomer sulfonyl propyl carboxylic acid;IUPAC.like.name:3-((1H,1H,2H,2H-perfluoroalkyl)sulfonyl)propanoic acid;NAME.1:8:2 fluorotelomersulfonyl propanoic acid",0,0,C13H9F17O4S,583.9950095,0,,
3207,2,10:2 fluorotelomersulfonyl propanoic acid,https://doi.org/10.1021/acs.est.6b05843,3,"HIGGINSID: 206;Individual.Acronym:10:2 FTSO2PrA;Class.in.source.paper:class 40;Chain.Length:10;Neutral.Mass.Formula:C15H9O4SF21;Class.Name:X:2 FluoroTelomerSulfonyl Propanoic Acid;Class.Acronym:X:2 FTSO2PrA;Super.Class.1:Substituted FTS Derivatives and FTS Acids;Super.Class.2:Fluorotelomer sulfonates/sulfates;Historical.Acronym.s.:10:2 FTSO2PA;Historical.name.s.:10:2 fluorotelomer sulfonyl propyl carboxylic acid;IUPAC.like.name:3-((1H,1H,2H,2H-perfluoroalkyl)sulfonyl)propanoic acid;NAME.1:10:2 fluorotelomersulfonyl propanoic acid",0,0,C15H9F21O4S,683.9886224,0,,
3208,2,12:2 fluorotelomersulfonyl propanoic acid,https://doi.org/10.1021/acs.est.6b05843,3,"HIGGINSID: 207;Individual.Acronym:12:2 FTSO2PrA;Class.in.source.paper:class 40;Chain.Length:12;Neutral.Mass.Formula:C17H9O4SF25;Class.Name:X:2 FluoroTelomerSulfonyl Propanoic Acid;Class.Acronym:X:2 FTSO2PrA;Super.Class.1:Substituted FTS Derivatives and FTS Acids;Super.Class.2:Fluorotelomer sulfonates/sulfates;Historical.Acronym.s.:12:2 FTSO2PA;Historical.name.s.:12:2 fluorotelomer sulfonyl propyl carboxylic acid;IUPAC.like.name:3-((1H,1H,2H,2H-perfluoroalkyl)sulfonyl)propanoic acid;NAME.1:12:2 fluorotelomersulfonyl propanoic acid",0,0,C17H9F25O4S,783.9822353,0,,
3209,2,14:2 fluorotelomersulfonyl propanoic acid,https://doi.org/10.1021/acs.est.6b05843,3,"HIGGINSID: 208;Individual.Acronym:14:2 FTSO2PrA;Class.in.source.paper:class 40;Chain.Length:14;Neutral.Mass.Formula:C19H9O4SF29;Class.Name:X:2 FluoroTelomerSulfonyl Propanoic Acid;Class.Acronym:X:2 FTSO2PrA;Super.Class.1:Substituted FTS Derivatives and FTS Acids;Super.Class.2:Fluorotelomer sulfonates/sulfates;Historical.Acronym.s.:14:2 FTSO2PA;Historical.name.s.:14:2 fluorotelomer sulfonyl propyl carboxylic acid;IUPAC.like.name:3-((1H,1H,2H,2H-perfluoroalkyl)sulfonyl)propanoic acid;NAME.1:14:2 fluorotelomersulfonyl propanoic acid",0,0,C19H9F29O4S,883.9758481,0,,
3210,2,N-sulfopropyl dimethylammoniopropyl perfluoroethane sulfonamido propyl sulfonate,https://doi.org/10.1021/acs.est.6b05843,3,"HIGGINSID: 209;Individual.Acronym:SPrAmPr-FEtSAPrS;Class.in.source.paper:Class 5;Chain.Length:2;Neutral.Mass.Formula:C13H25O8S3N2F5;Class.Name:N-SulfoPropyldimethylAmmonioPropyl perFluoroAlkane SulfonAmidoPropylSulfonate;Class.Acronym:SPrAmPr-FASAPrS;Super.Class.1:Sulfonamide Precursors;Super.Class.2:Sulfonamide Precursors;Historical.Acronym.s.:N-SPAmP-FESAPS;Historical.name.s.:perfluoroethane sulfonamido betaine disulfonate;IUPAC.like.name:N,N-dimethyl-N-[(N?-3-sulfopropan-1-yl)-3-perfluoroalkylsulfonamidopropan-1-yl]-N-(3-sulfopropan-1-yl)ammonium;NAME.1:N-sulfopropyl dimethylammoniopropyl perfluoroethane sulfonamido propyl sulfonate",1,0,C13H26F5N2O8S3,529.0765963,1,,
