"id","category","name","obtained_from","source_type","additional","local_positive","local_negative","formula","fixedmass","netcharge","inspected_by","inspected_on"
3504,2,N-Ethyl perfluoroethane sulfonamide,BOOK/ISBN978-0853121251,3,CLASS:EtFASA;CLASS:N-ethylperfluoro-1-alkanesulfonamide;CLASS:Sulfonamide Precursors;CLASS:Sulfonamide Precursors;ACRONYM:EtFEtSA;ACRONYM:N-EtFASA;SOURCEREF:NA,0,0,C4H6F5NO2S,227.0039405,0,,""
3505,2,N-Ethyl perfluoropropane sulfonamide,BOOK/ISBN978-0853121251,3,CLASS:EtFASA;CLASS:N-ethylperfluoro-1-alkanesulfonamide;CLASS:Sulfonamide Precursors;CLASS:Sulfonamide Precursors;ACRONYM:EtFPrSA;ACRONYM:N-EtFASA;SOURCEREF:NA,0,0,C5H6F7NO2S,277.000747,0,,""
3506,2,N-Ethyl perfluorobutane sulfonamide,BOOK/ISBN978-0853121251,3,CLASS:EtFASA;CLASS:N-ethylperfluoro-1-alkanesulfonamide;CLASS:Sulfonamide Precursors;CLASS:Sulfonamide Precursors;ACRONYM:EtFBSA;ACRONYM:N-EtFASA;SOURCEREF:NA,0,0,C6H6F9NO2S,326.9975534,0,,""
3507,2,N-Ethyl perfluoropentane sulfonamide,BOOK/ISBN978-0853121251,3,CLASS:EtFASA;CLASS:N-ethylperfluoro-1-alkanesulfonamide;CLASS:Sulfonamide Precursors;CLASS:Sulfonamide Precursors;ACRONYM:EtFPeSA;ACRONYM:N-EtFASA;SOURCEREF:NA,0,0,C7H6F11NO2S,376.9943599,0,,""
3508,2,N-Ethyl perfluorononane sulfonamide,BOOK/ISBN978-0853121251,3,CLASS:EtFASA;CLASS:N-ethylperfluoro-1-alkanesulfonamide;CLASS:Sulfonamide Precursors;CLASS:Sulfonamide Precursors;ACRONYM:EtFNSA;ACRONYM:N-EtFASA;SOURCEREF:NA,0,0,C11H6F19NO2S,576.9815856,0,,""
3509,2,N-Ethyl perfluorodecane sulfonamide,BOOK/ISBN978-0853121251,3,CLASS:EtFASA;CLASS:N-ethylperfluoro-1-alkanesulfonamide;CLASS:Sulfonamide Precursors;CLASS:Sulfonamide Precursors;ACRONYM:EtFDSA;ACRONYM:N-EtFASA;SOURCEREF:NA,0,0,C12H6F21NO2S,626.9783921,0,,""
3510,2,N-Ethyl perfluoroundecane sulfonamide,BOOK/ISBN978-0853121251,3,CLASS:EtFASA;CLASS:N-ethylperfluoro-1-alkanesulfonamide;CLASS:Sulfonamide Precursors;CLASS:Sulfonamide Precursors;ACRONYM:EtFUdSA;ACRONYM:N-EtFASA;SOURCEREF:NA,0,0,C13H6F23NO2S,676.9751985,0,,""
3511,2,N-Ethyl perfluorododecane sulfonamide,BOOK/ISBN978-0853121251,3,CLASS:EtFASA;CLASS:N-ethylperfluoro-1-alkanesulfonamide;CLASS:Sulfonamide Precursors;CLASS:Sulfonamide Precursors;ACRONYM:EtFDoSA;ACRONYM:N-EtFASA;SOURCEREF:NA,0,0,C14H6F25NO2S,726.9720049,0,,""
3512,2,N-Ethyl perfluorotridecane sulfonamide,BOOK/ISBN978-0853121251,3,CLASS:EtFASA;CLASS:N-ethylperfluoro-1-alkanesulfonamide;CLASS:Sulfonamide Precursors;CLASS:Sulfonamide Precursors;ACRONYM:EtFTrDSA;ACRONYM:N-EtFASA;SOURCEREF:NA,0,0,C15H6F27NO2S,776.9688114,0,,""
3513,2,N-Ethyl perfluorotetradecane sulfonamide,BOOK/ISBN978-0853121251,3,CLASS:EtFASA;CLASS:N-ethylperfluoro-1-alkanesulfonamide;CLASS:Sulfonamide Precursors;CLASS:Sulfonamide Precursors;ACRONYM:EtFTeDSA;ACRONYM:N-EtFASA;SOURCEREF:NA,0,0,C16H6F29NO2S,826.9656178,0,,""
3514,2,"2:2 Fluorotelomer sulfate",https://doi.org/10.1021/es4057483,3,CLASS:Fluorotelomer sulfonates/sulfates;CLASS:Fluorotelomer sulfonates/sulfates;CLASS:X:2 FTOS;CLASS:X:2 fluorotelomer sulfate;ACRONYM:2:2 FTOS;ACRONYM:NA;SOURCEREF:NA,0,0,C4H5F5O4S,243.9828707,0,,""
3515,2,"4:2 Fluorotelomer sulfate",https://doi.org/10.1021/es4057483,3,CLASS:Fluorotelomer sulfonates/sulfates;CLASS:Fluorotelomer sulfonates/sulfates;CLASS:X:2 FTOS;CLASS:X:2 fluorotelomer sulfate;ACRONYM:4:2 FTOS;ACRONYM:NA;SOURCEREF:NA,0,0,C6H5F9O4S,343.9764836,0,,""
3516,2,"6:2 Fluorotelomer sulfate",https://doi.org/10.1021/es4057483,2,CLASS:Fluorotelomer sulfonates/sulfates;CLASS:Fluorotelomer sulfonates/sulfates;CLASS:X:2 FTOS;CLASS:X:2 fluorotelomer sulfate;ACRONYM:6:2 FTOS;ACRONYM:NA;SOURCEREF:NA,0,0,C8H5F13O4S,443.9700965,0,,""
3517,2,"8:2 Fluorotelomer sulfate",https://doi.org/10.1021/es4057483,3,CLASS:Fluorotelomer sulfonates/sulfates;CLASS:Fluorotelomer sulfonates/sulfates;CLASS:X:2 FTOS;CLASS:X:2 fluorotelomer sulfate;ACRONYM:8:2 FTOS;ACRONYM:NA;SOURCEREF:NA,0,0,C10H5F17O4S,543.9637094,0,,""
3518,2,"10:2 Fluorotelomer sulfate",https://doi.org/10.1021/es4057483,3,CLASS:Fluorotelomer sulfonates/sulfates;CLASS:Fluorotelomer sulfonates/sulfates;CLASS:X:2 FTOS;CLASS:X:2 fluorotelomer sulfate;ACRONYM:10:2 FTOS;ACRONYM:NA;SOURCEREF:NA,0,0,C12H5F21O4S,643.9573223,0,,""
3519,2,"12:2 Fluorotelomer sulfate",https://doi.org/10.1021/es4057483,3,CLASS:Fluorotelomer sulfonates/sulfates;CLASS:Fluorotelomer sulfonates/sulfates;CLASS:X:2 FTOS;CLASS:X:2 fluorotelomer sulfate;ACRONYM:12:2 FTOS;ACRONYM:NA;SOURCEREF:NA,0,0,C14H5F25O4S,743.9509351,0,,""
3520,2,"14:2 Fluorotelomer sulfate",https://doi.org/10.1021/es4057483,3,CLASS:Fluorotelomer sulfonates/sulfates;CLASS:Fluorotelomer sulfonates/sulfates;CLASS:X:2 FTOS;CLASS:X:2 fluorotelomer sulfate;ACRONYM:14:2 FTOS;ACRONYM:NA;SOURCEREF:NA,0,0,C16H5F29O4S,843.944548,0,,""
3521,2,"1:3 Keto-fluorotelomer thia 2-hydroxy propanoic acid",https://doi.org/10.1021/es4057483,3,CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:3 K-FTTh-OH-PrA;CLASS:X:3 Keto-fluorotelomer thia 2-hydroxy propanoic acid;ACRONYM:1:3 K-FTTh-OH-PrA;ACRONYM:1:3 THPA;SOURCEREF:NA,0,0,C7H9F3O4S,246.0173644,0,,""
3522,2,"2:3 Keto-fluorotelomer thia 2-hydroxy propanoic acid",https://doi.org/10.1021/es4057483,3,CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:3 K-FTTh-OH-PrA;CLASS:X:3 keto-fluorotelomer thia 2-hydroxy propanoic acid;ACRONYM:2:3 K-FTTh-OH-PrA;ACRONYM:2:3 THPA;SOURCEREF:NA,0,0,C8H9F5O4S,296.0141709,0,,""
3523,2,"3:3 Keto-fluorotelomer thia 2-hydroxy propanoic acid",https://doi.org/10.1021/es4057483,3,CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:3 K-FTTh-OH-PrA;CLASS:X:3 keto-fluorotelomer thia 2-hydroxy propanoic acid;ACRONYM:3:3 K-FTTh-OH-PrA;ACRONYM:3:3 THPA;SOURCEREF:NA,0,0,C9H9F7O4S,346.0109773,0,,""
3524,2,"4:3 Keto-fluorotelomer thia 2-hydroxy propanoic acid",https://doi.org/10.1021/es4057483,3,CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:3 K-FTTh-OH-PrA;CLASS:X:3 keto-fluorotelomer thia 2-hydroxy propanoic acid;ACRONYM:4:3 K-FTTh-OH-PrA;ACRONYM:4:3 THPA;SOURCEREF:NA,0,0,C10H9F9O4S,396.0077837,0,,""
3525,2,"5:3 Keto-fluorotelomer thia 2-hydroxy propanoic acid",https://doi.org/10.1021/es4057483,2,CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:3 K-FTTh-OH-PrA;CLASS:X:3 keto-fluorotelomer thia 2-hydroxy propanoic acid;ACRONYM:5:3 K-FTTh-OH-PrA;ACRONYM:5:3 THPA;SOURCEREF:NA,0,0,C11H9F11O4S,446.0045902,0,,""
3526,2,"6:3 Keto-fluorotelomer thia 2-hydroxy propanoic acid",https://doi.org/10.1021/es4057483,3,CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:3 K-FTTh-OH-PrA;CLASS:X:3 keto-fluorotelomer thia 2-hydroxy propanoic acid;ACRONYM:6:3 K-FTTh-OH-PrA;ACRONYM:6:3 THPA;SOURCEREF:NA,0,0,C12H9F13O4S,496.0013966,0,,""
3527,2,"7:3 Keto-fluorotelomer thia 2-hydroxy propanoic acid",https://doi.org/10.1021/es4057483,3,CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:3 K-FTTh-OH-PrA;CLASS:X:3 keto-fluorotelomer thia 2-hydroxy propanoic acid;ACRONYM:7:3 K-FTTh-OH-PrA;ACRONYM:7:3 THPA;SOURCEREF:NA,0,0,C13H9F15O4S,545.9982031,0,,""
3528,2,"8:3 Keto-fluorotelomer thia 2-hydroxy propanoic acid",https://doi.org/10.1021/es4057483,3,CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:3 K-FTTh-OH-PrA;CLASS:X:3 keto-fluorotelomer thia 2-hydroxy propanoic acid;ACRONYM:8:3 K-FTTh-OH-PrA;ACRONYM:8:3 THPA;SOURCEREF:NA,0,0,C14H9F17O4S,595.9950095,0,,""
3529,2,"9:3 Keto-fluorotelomer thia 2-hydroxy propanoic acid",https://doi.org/10.1021/es4057483,3,CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:3 K-FTTh-OH-PrA;CLASS:X:3 keto-fluorotelomer thia 2-hydroxy propanoic acid;ACRONYM:9:3 K-FTTh-OH-PrA;ACRONYM:9:3 THPA;SOURCEREF:NA,0,0,C15H9F19O4S,645.9918159,0,,""
3530,2,"10:3 Keto-fluorotelomer thia 2-hydroxy propanoic acid",https://doi.org/10.1021/es4057483,3,CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:3 K-FTTh-OH-PrA;CLASS:X:3 keto-fluorotelomer thia 2-hydroxy propanoic acid;ACRONYM:10:3 K-FTTh-OH-PrA;ACRONYM:10:3 THPA;SOURCEREF:NA,0,0,C16H9F21O4S,695.9886224,0,,""
3531,2,"11:3 Keto-fluorotelomer thia 2-hydroxy propanoic acid",https://doi.org/10.1021/es4057483,3,CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:3 K-FTTh-OH-PrA;CLASS:X:3 keto-fluorotelomer thia 2-hydroxy propanoic acid;ACRONYM:11:3 K-FTTh-OH-PrA;ACRONYM:11:3 THPA;SOURCEREF:NA,0,0,C17H9F23O4S,745.9854288,0,,""
3532,2,"12:3 Keto-fluorotelomer thia 2-hydroxy propanoic acid",https://doi.org/10.1021/es4057483,3,CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:3 K-FTTh-OH-PrA;CLASS:X:3 keto-fluorotelomer thia 2-hydroxy propanoic acid;ACRONYM:12:3 K-FTTh-OH-PrA;ACRONYM:12:3 THPA;SOURCEREF:NA,0,0,C18H9F25O4S,795.9822353,0,,""
3533,2,"1:3 Keto-fluorotelomer thia keto-ethanol",https://doi.org/10.1021/es4057483,3,CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:3 K-FTTh-K-EtOH;CLASS:X:3 keto-fluorotelomer thia keto-ethanol;ACRONYM:1:3 K-FTTh-K-EtOH;ACRONYM:1:3 TKE;SOURCEREF:NA,0,0,C6H7F3O3S,216.0067997,0,,""
3534,2,"2:3 Keto-fluorotelomer thia keto-ethanol",https://doi.org/10.1021/es4057483,3,CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:3 K-FTTh-K-EtOH;CLASS:X:3 keto-fluorotelomer thia keto-ethanol;ACRONYM:2:3 K-FTTh-K-EtOH;ACRONYM:2:3 TKE;SOURCEREF:NA,0,0,C7H7F5O3S,266.0036062,0,,""
3535,2,"3:3 Keto-fluorotelomer thia keto-ethanol",https://doi.org/10.1021/es4057483,3,CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:3 K-FTTh-K-EtOH;CLASS:X:3 keto-fluorotelomer thia keto-ethanol;ACRONYM:3:3 K-FTTh-K-EtOH;ACRONYM:3:3 TKE;SOURCEREF:NA,0,0,C8H7F7O3S,316.0004126,0,,""
3536,2,"5:3 Keto-fluorotelomer thia keto-ethanol",https://doi.org/10.1021/es4057483,2,CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:3 K-FTTh-K-EtOH;CLASS:X:3 keto-fluorotelomer thia keto-ethanol;ACRONYM:5:3 K-FTTh-K-EtOH;ACRONYM:5:3 TKE;SOURCEREF:NA,0,0,C10H7F11O3S,415.9940255,0,,""
3537,2,"6:3 Keto-fluorotelomer thia keto-ethanol",https://doi.org/10.1021/es4057483,3,CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:3 K-FTTh-K-EtOH;CLASS:X:3 keto-fluorotelomer thia keto-ethanol;ACRONYM:6:3 K-FTTh-K-EtOH;ACRONYM:6:3 TKE;SOURCEREF:NA,0,0,C11H7F13O3S,465.9908319,0,,""
3538,2,"7:3 Keto-fluorotelomer thia keto-ethanol",https://doi.org/10.1021/es4057483,3,CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:3 K-FTTh-K-EtOH;CLASS:X:3 keto-fluorotelomer thia keto-ethanol;ACRONYM:7:3 K-FTTh-K-EtOH;ACRONYM:7:3 TKE;SOURCEREF:NA,0,0,C12H7F15O3S,515.9876384,0,,""
3539,2,"8:3 Keto-fluorotelomer thia keto-ethanol",https://doi.org/10.1021/es4057483,3,CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:3 K-FTTh-K-EtOH;CLASS:X:3 keto-fluorotelomer thia keto-ethanol;ACRONYM:8:3 K-FTTh-K-EtOH;ACRONYM:8:3 TKE;SOURCEREF:NA,0,0,C13H7F17O3S,565.9844448,0,,""
3540,2,"9:3 Keto-fluorotelomer thia keto-ethanol",https://doi.org/10.1021/es4057483,3,CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:3 K-FTTh-K-EtOH;CLASS:X:3 keto-fluorotelomer thia keto-ethanol;ACRONYM:9:3 K-FTTh-K-EtOH;ACRONYM:9:3 TKE;SOURCEREF:NA,0,0,C14H7F19O3S,615.9812513,0,,""
3541,2,"10:3 Keto-fluorotelomer thia keto-ethanol",https://doi.org/10.1021/es4057483,3,CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:3 K-FTTh-K-EtOH;CLASS:X:3 keto-fluorotelomer thia keto-ethanol;ACRONYM:10:3 K-FTTh-K-EtOH;ACRONYM:10:3 TKE;SOURCEREF:NA,0,0,C15H7F21O3S,665.9780577,0,,""
3542,2,"11:3 Keto-fluorotelomer thia keto-ethanol",https://doi.org/10.1021/es4057483,3,CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:3 K-FTTh-K-EtOH;CLASS:X:3 keto-fluorotelomer thia keto-ethanol;ACRONYM:11:3 K-FTTh-K-EtOH;ACRONYM:11:3 TKE;SOURCEREF:NA,0,0,C16H7F23O3S,715.9748641,0,,""
3543,2,"12:3 Keto-fluorotelomer thia keto-ethanol",https://doi.org/10.1021/es4057483,3,CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:3 K-FTTh-K-EtOH;CLASS:X:3 keto-fluorotelomer thia keto-ethanol;ACRONYM:12:3 K-FTTh-K-EtOH;ACRONYM:12:3 TKE;SOURCEREF:NA,0,0,C17H7F25O3S,765.9716706,0,,""
3544,2,"1:3 Keto-fluorotelomer this keto 2-hydroxy propanoic acid",https://doi.org/10.1021/es4057483,3,CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:3 K-FTTh-K-OH-PrA;CLASS:X:3 keto-fluorotelomer thia keto  2-hydroxy propanoic acid;ACRONYM:1:3 K-FTTh-K-OH-PrA;ACRONYM:1:3 TKHPA;SOURCEREF:NA,0,0,C7H7F3O5S,259.996629,0,,""
3545,2,"2:3 Keto-fluorotelomer this keto 2-hydroxy propanoic acid",https://doi.org/10.1021/es4057483,3,CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:3 K-FTTh-K-OH-PrA;CLASS:X:3 keto-fluorotelomer thia keto  2-hydroxy propanoic acid;ACRONYM:2:3 K-FTTh-K-OH-PrA;ACRONYM:2:3 TKHPA;SOURCEREF:NA,0,0,C8H7F5O5S,309.9934354,0,,""
3546,2,"3:3 Keto-fluorotelomer this keto 2-hydroxy propanoic acid",https://doi.org/10.1021/es4057483,3,CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:3 K-FTTh-K-OH-PrA;CLASS:X:3 keto-fluorotelomer thia keto  2-hydroxy propanoic acid;ACRONYM:3:3 K-FTTh-K-OH-PrA;ACRONYM:3:3 TKHPA;SOURCEREF:NA,0,0,C9H7F7O5S,359.9902419,0,,""
3547,2,"4:3 Keto-fluorotelomer this keto 2-hydroxy propanoic acid",https://doi.org/10.1021/es4057483,3,CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:3 K-FTTh-K-OH-PrA;CLASS:X:3 keto-fluorotelomer thia keto  2-hydroxy propanoic acid;ACRONYM:4:3 K-FTTh-K-OH-PrA;ACRONYM:4:3 TKHPA;SOURCEREF:NA,0,0,C10H7F9O5S,409.9870483,0,,""
3548,2,"5:3 Keto-fluorotelomer this keto 2-hydroxy propanoic acid",https://doi.org/10.1021/es4057483,2,CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:3 K-FTTh-K-OH-PrA;CLASS:X:3 keto-fluorotelomer thia keto  2-hydroxy propanoic acid;ACRONYM:5:3 K-FTTh-K-OH-PrA;ACRONYM:5:3 TKHPA;SOURCEREF:NA,0,0,C11H7F11O5S,459.9838547,0,,""
3549,2,"6:3 Keto-fluorotelomer this keto 2-hydroxy propanoic acid",https://doi.org/10.1021/es4057483,3,CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:3 K-FTTh-K-OH-PrA;CLASS:X:3 keto-fluorotelomer thia keto  2-hydroxy propanoic acid;ACRONYM:6:3 K-FTTh-K-OH-PrA;ACRONYM:6:3 TKHPA;SOURCEREF:NA,0,0,C12H7F13O5S,509.9806612,0,,""
3550,2,"7:3 Keto-fluorotelomer this keto 2-hydroxy propanoic acid",https://doi.org/10.1021/es4057483,3,CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:3 K-FTTh-K-OH-PrA;CLASS:X:3 keto-fluorotelomer thia keto  2-hydroxy propanoic acid;ACRONYM:7:3 K-FTTh-K-OH-PrA;ACRONYM:7:3 TKHPA;SOURCEREF:NA,0,0,C13H7F15O5S,559.9774676,0,,""
3551,2,"8:3 Keto-fluorotelomer this keto 2-hydroxy propanoic acid",https://doi.org/10.1021/es4057483,3,CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:3 K-FTTh-K-OH-PrA;CLASS:X:3 keto-fluorotelomer thia keto  2-hydroxy propanoic acid;ACRONYM:8:3 K-FTTh-K-OH-PrA;ACRONYM:8:3 TKHPA;SOURCEREF:NA,0,0,C14H7F17O5S,609.9742741,0,,""
3552,2,"9:3 Keto-fluorotelomer this keto 2-hydroxy propanoic acid",https://doi.org/10.1021/es4057483,3,CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:3 K-FTTh-K-OH-PrA;CLASS:X:3 keto-fluorotelomer thia keto  2-hydroxy propanoic acid;ACRONYM:9:3 K-FTTh-K-OH-PrA;ACRONYM:9:3 TKHPA;SOURCEREF:NA,0,0,C15H7F19O5S,659.9710805,0,,""
3553,2,"10:3 Keto-fluorotelomer this keto 2-hydroxy propanoic acid",https://doi.org/10.1021/es4057483,3,CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:3 K-FTTh-K-OH-PrA;CLASS:X:3 keto-fluorotelomer thia keto  2-hydroxy propanoic acid;ACRONYM:10:3 K-FTTh-K-OH-PrA;ACRONYM:10:3 TKHPA;SOURCEREF:NA,0,0,C16H7F21O5S,709.9678869,0,,""
3554,2,"11:3 Keto-fluorotelomer this keto 2-hydroxy propanoic acid",https://doi.org/10.1021/es4057483,3,CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:3 K-FTTh-K-OH-PrA;CLASS:X:3 keto-fluorotelomer thia keto  2-hydroxy propanoic acid;ACRONYM:11:3 K-FTTh-K-OH-PrA;ACRONYM:11:3 TKHPA;SOURCEREF:NA,0,0,C17H7F23O5S,759.9646934,0,,""
3555,2,"12:3 Keto-fluorotelomer this keto 2-hydroxy propanoic acid",https://doi.org/10.1021/es4057483,3,CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:3 K-FTTh-K-OH-PrA;CLASS:X:3 keto-fluorotelomer thia keto  2-hydroxy propanoic acid;ACRONYM:12:3 K-FTTh-K-OH-PrA;ACRONYM:12:3 TKHPA;SOURCEREF:NA,0,0,C18H7F25O5S,809.9614998,0,,""
3556,2,"2:2 Fluorotelomer sulfinyl propanoic acid",https://doi.org/10.1021/acs.estlett.8b00148,3,CLASS:FTS Derivatives;CLASS:FTS Derivatives;CLASS:X:2 FTSO-PrA;CLASS:X:2 fluorotelomer sulfinyl propanoic acid;ACRONYM:2:2 FTSO-PrA;ACRONYM:NA;SOURCEREF:Yi J,0,0,C7H9F5O3S,268.0192562,0,,""
3557,2,"4:2 Fluorotelomer sulfinyl propanoic acid",https://doi.org/10.1021/acs.estlett.8b00148,3,CLASS:FTS Derivatives;CLASS:FTS Derivatives;CLASS:X:2 FTSO-PrA;CLASS:X:2 fluorotelomer sulfinyl propanoic acid;ACRONYM:4:2 FTSO-PrA;ACRONYM:NA;SOURCEREF:Yi J,0,0,C9H9F9O3S,368.0128691,0,,""
3558,2,"6:2 Fluorotelomer sulfinyl propanoic acid",https://doi.org/10.1021/acs.estlett.8b00148,2,DTXSID:DTXSID30894131;DTXCID:DTXCID301324171;CASRN:NOCAS_894131;CLASS:FTS Derivatives;CLASS:FTS Derivatives;CLASS:X:2 FTSO-PrA;CLASS:X:2 fluorotelomer sulfinyl propanoic acid;ACRONYM:6:2 FTSO-PrA;ACRONYM:NA;SOURCEREF:Yi J,0,0,C11H9F13O3S,468.006482,0,,""
3559,2,"8:2 Fluorotelomer sulfinyl propanoic acid",https://doi.org/10.1021/acs.estlett.8b00148,3,CLASS:FTS Derivatives;CLASS:FTS Derivatives;CLASS:X:2 FTSO-PrA;CLASS:X:2 fluorotelomer sulfinyl propanoic acid;ACRONYM:8:2 FTSO-PrA;ACRONYM:NA;SOURCEREF:Yi J,0,0,C13H9F17O3S,568.0000949,0,,""
3560,2,"10:2 Fluorotelomer sulfinyl propanoic acid",https://doi.org/10.1021/acs.estlett.8b00148,3,CLASS:FTS Derivatives;CLASS:FTS Derivatives;CLASS:X:2 FTSO-PrA;CLASS:X:2 fluorotelomer sulfinyl propanoic acid;ACRONYM:10:2 FTSO-PrA;ACRONYM:NA;SOURCEREF:Yi J,0,0,C15H9F21O3S,667.9937078,0,,""
3561,2,"12:2 Fluorotelomer sulfinyl propanoic acid",https://doi.org/10.1021/acs.estlett.8b00148,3,CLASS:FTS Derivatives;CLASS:FTS Derivatives;CLASS:X:2 FTSO-PrA;CLASS:X:2 fluorotelomer sulfinyl propanoic acid;ACRONYM:12:2 FTSO-PrA;ACRONYM:NA;SOURCEREF:Yi J,0,0,C17H9F25O3S,767.9873206,0,,""
3562,2,"14:2 Fluorotelomer sulfinyl propanoic acid",https://doi.org/10.1021/acs.estlett.8b00148,3,CLASS:FTS Derivatives;CLASS:FTS Derivatives;CLASS:X:2 FTSO-PrA;CLASS:X:2 fluorotelomer sulfinyl propanoic acid;ACRONYM:14:2 FTSO-PrA;ACRONYM:NA;SOURCEREF:Yi J,0,0,C19H9F29O3S,867.9809335,0,,""
3563,2,"2:2 Fluorotelomer sulfonamide",https://doi.org/10.1016/j.chemosphere.2012.05.012,3,CLASS:FTS Derivatives;CLASS:FTS Derivatives;CLASS:X:2 FTSA;CLASS:X:2 fluorotelomer sulfonamide;ACRONYM:2:2 FTSA;ACRONYM:NA;SOURCEREF:Moe M5,0,0,C4H6F5NO2S,227.0039405,0,,""
3564,2,"4:2 Fluorotelomer sulfonamide",https://doi.org/10.1016/j.chemosphere.2012.05.012,3,CLASS:FTS Derivatives;CLASS:FTS Derivatives;CLASS:X:2 FTSA;CLASS:X:2 fluorotelomer sulfonamide;ACRONYM:4:2 FTSA;ACRONYM:NA;SOURCEREF:Moe M5,0,0,C6H6F9NO2S,326.9975534,0,,""
3565,2,"10:2 Fluorotelomer sulfonamide",https://doi.org/10.1016/j.chemosphere.2012.05.012,3,DTXSID:DTXSID20892606;DTXCID:DTXCID601284639;CASRN:29766-02-7;CLASS:FTS Derivatives;CLASS:FTS Derivatives;CLASS:X:2 FTSA;CLASS:X:2 fluorotelomer sulfonamide;ACRONYM:10:2 FTSA;ACRONYM:NA;SOURCEREF:Moe M5,0,0,C12H6F21NO2S,626.9783921,0,,""
3566,2,"12:2 Fluorotelomer sulfonamide",https://doi.org/10.1016/j.chemosphere.2012.05.012,3,CLASS:FTS Derivatives;CLASS:FTS Derivatives;CLASS:X:2 FTSA;CLASS:X:2 fluorotelomer sulfonamide;ACRONYM:12:2 FTSA;ACRONYM:NA;SOURCEREF:Moe M5,0,0,C14H6F25NO2S,726.9720049,0,,""
3567,2,"14:2 Fluorotelomer sulfonamide",https://doi.org/10.1016/j.chemosphere.2012.05.012,3,CLASS:FTS Derivatives;CLASS:FTS Derivatives;CLASS:X:2 FTSA;CLASS:X:2 fluorotelomer sulfonamide;ACRONYM:14:2 FTSA;ACRONYM:NA;SOURCEREF:Moe M5,0,0,C16H6F29NO2S,826.9656178,0,,""
